photo,Genre,sous genre,Espèce,sous espèce,species name,category,M/f/ND(0/1/2)
4366,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4367,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4368,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4369,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4370,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4371,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4372,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4373,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4374,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4375,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4376,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4377,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4378,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4379,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4380,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4381,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4382,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4383,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4384,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4385,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4386,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4387,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4388,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4389,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4390,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4391,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4392,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4393,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4394,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4395,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4396,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4397,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
4398,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
4399,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
4400,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
4401,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
4402,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
4403,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
4404,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
4405,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4406,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4407,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4408,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4409,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4410,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4411,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4412,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4413,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4414,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4415,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4416,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4417,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4418,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4419,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4420,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4421,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4422,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4423,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4424,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4425,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4426,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4427,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4428,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4429,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4430,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4431,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4432,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4433,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4434,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4435,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4436,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4437,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4438,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4439,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4440,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4441,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4442,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4443,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4444,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4445,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4446,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4447,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4448,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4449,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4450,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4451,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4452,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4453,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4454,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4455,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4456,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4457,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4458,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4459,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4460,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4461,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4462,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4463,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,1
4464,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4465,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4466,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4467,Glossina,Glossina ,morsitans,morsitans,Glossina morsitans morsitans,11,0
4468,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,0
4469,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,0
4470,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,0
4471,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,0
4472,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,0
4473,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,0
4474,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,0
4475,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,0
4476,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,1
4477,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,1
4478,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,1
4479,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,1
4480,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,1
4481,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4482,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4483,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4484,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4485,Glossina,Nemorhina,palpalis,gambiense,Glossina palpalis gambiense,12,1
4486,Glossina,Nemorhina,fuscipes,fuscipes,Glossina fuscipes fuscipes,10,1
4487,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4488,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4489,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4490,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4491,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4492,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4493,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4494,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4495,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4496,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4497,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4498,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4499,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4500,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4501,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4503,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4504,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4505,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4506,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4507,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4508,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4509,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4510,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4511,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4512,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4513,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4514,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4515,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4516,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4517,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4518,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4519,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4520,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4521,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4522,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4523,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4524,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4525,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4526,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4527,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4528,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4529,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4530,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4531,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4532,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4533,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4534,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,1
4535,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4536,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4537,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4538,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4539,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4540,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4541,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4542,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4543,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4544,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4545,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4546,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4547,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4548,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4549,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4550,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4551,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4552,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4553,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4554,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4555,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4556,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4557,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4558,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4559,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4560,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4561,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4562,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4563,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4564,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4565,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4566,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4567,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4568,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4569,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4570,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4571,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4572,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4573,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4574,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4575,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4576,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4577,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4578,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4579,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4580,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4581,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4582,Phlebotomus,Phlebotomus,papatasi,,Phlebotomus papatasi,24,0
4583,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4584,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4585,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4586,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4587,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4588,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4589,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4590,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4591,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4592,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4593,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4594,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4595,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4596,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4597,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4598,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4599,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4600,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4601,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4602,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4603,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4604,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4605,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4606,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4607,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4608,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4609,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4610,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4611,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4612,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4613,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4614,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4615,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4616,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4617,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4618,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4619,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4620,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4621,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4622,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4623,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4624,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4625,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4626,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4627,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4628,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4629,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4630,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4631,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4632,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4633,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4634,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4635,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4636,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4637,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4638,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4639,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4640,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4641,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4642,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4643,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4644,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4645,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4646,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4647,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4648,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4649,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4650,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4651,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4652,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4653,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
4654,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4655,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4656,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4657,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4658,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4659,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4660,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4661,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4662,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4663,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4664,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4665,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4666,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4667,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4668,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4669,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4670,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4671,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4672,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4673,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4674,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4675,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4676,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4677,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4678,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4679,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4680,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4681,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4682,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4683,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4684,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4685,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4686,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4687,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4688,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4689,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4690,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4691,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4692,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4693,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4694,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4695,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4696,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4697,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4698,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4699,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4700,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4701,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4702,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4703,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4704,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
